City,State,Mean,Median,Stdev
Nehalem,OR,57374.0,48923.0,41801.0
Nekoosa,WI,60291.5,50714.5,44901.5
Nelson,NH,77114.0,70063.0,45984.0
Nelsonville,OH,44709.0,43520.0,30666.0
Nemo,TX,98559.0,85807.0,56493.0
Neoga,IL,70684.0,300000.0,45917.0
Neopit,WI,41804.0,27912.0,39632.0
Neosho,MO,50046.333333333336,126527.33333333333,42108.0
Nephi,UT,65442.0,58824.0,40672.0
Neptune,NJ,83525.0,79241.0,44827.666666666664
Neptune City,NJ,70885.0,55717.0,55510.0
Nesconset,NY,115920.0,115786.0,63494.0
Nescopeck,PA,49667.0,43563.0,33903.0
Nespelem,WA,34876.0,25512.0,33710.0
Nettleton,MS,71291.0,54943.0,60117.0
Nevada,MO,46577.0,32640.0,41634.5
Nevada,TX,91698.5,78963.5,59627.5
Nevada City,CA,84697.0,73012.0,57239.0
Nevis,MN,61636.0,48339.0,49919.0
New Albany,IN,51673.166666666664,40293.666666666664,38953.666666666664
New Albany,MS,68856.5,51183.0,59149.5
New Albany,OH,128725.0,203248.66666666666,74200.0
New Auburn,WI,60463.0,51964.0,43049.0
New Augusta,MS,45383.0,33652.0,41865.0
New Bedford,MA,46886.0,35156.61538461538,39873.846153846156
New Berlin,IL,77859.0,61750.0,68927.0
New Berlin,NY,66823.0,66701.0,45671.0
New Berlin,WI,93562.25,138947.25,60303.25
New Bern,NC,51116.5,39442.333333333336,43973.666666666664
New Bloomfield,MO,58456.0,34238.0,46232.0
New Bloomfield,PA,65547.0,64535.0,38182.0
New Boston,IL,46200.0,41029.0,31325.0
New Boston,MI,72351.5,64979.5,48129.5
New Boston,OH,61273.0,49227.0,53674.0
New Braunfels,TX,77380.63636363637,126578.63636363637,48078.36363636364
New Brighton,MN,76278.33333333333,64079.0,58415.333333333336
New Brighton,PA,58197.5,50081.5,38414.5
New Britain,CT,41869.25,63490.5,33108.25
New Britain,PA,93118.5,88048.0,62608.5
New Brunswick,NJ,86107.5,107533.25,40262.75
New Buffalo,MI,74046.0,56847.0,69199.0
New Cambria,MO,42139.0,32951.0,34801.0
New Canaan,CT,169270.0,196230.0,84832.0
New Caney,TX,59656.0,50466.5,44418.5
New Carlisle,OH,47019.0,300000.0,46512.0
New Carrollton,MD,79554.5,64324.0,53361.0
New Castle,CO,82743.0,75506.0,50304.0
New Castle,DE,69764.0,54003.166666666664,53672.5
New Castle,IN,54880.25,43292.0,44522.5
New Castle,KY,53191.0,47781.0,42890.0
New Castle,PA,48353.28571428572,37132.857142857145,39490.142857142855
New Castle,VA,54869.5,46288.0,42778.5
New City,NY,128390.33333333333,180264.66666666666,72514.66666666667
New Concord,OH,54814.0,46446.0,39658.0
New Creek,WV,31187.0,17453.0,43384.0
New Cumberland,PA,74392.66666666667,63791.333333333336,51614.666666666664
New Cumberland,WV,61612.0,43790.0,54988.0
New Egypt,NJ,102962.0,300000.0,52638.0
New England,ND,63347.0,55304.0,44036.0
New Era,MI,53243.0,44243.0,37532.5
New Fairfield,CT,122211.5,206146.0,73895.5
New Fairfield,NY,99464.0,88675.0,60867.0
New Florence,PA,54322.0,41523.0,44321.0
New Gloucester,ME,75014.0,66179.0,47570.0
New Hartford,NY,76613.66666666667,145877.66666666666,55255.333333333336
New Haven,CT,58414.6,75186.8,49822.53333333333
New Haven,IN,70760.0,300000.0,47220.0
New Haven,KY,40069.5,36908.0,28254.5
New Haven,MI,69441.5,58402.5,45044.5
New Haven,MO,86845.0,85892.0,39894.0
New Haven,OH,61640.0,58142.0,36036.0
New Hebron,MS,58822.0,300000.0,52152.0
New Holland,PA,62574.0,52727.0,40755.0
New Holstein,WI,54591.0,47667.0,35256.0
New Hope,MN,92885.25,133476.0,61241.0
New Hope,PA,155990.0,300000.0,69182.0
New Hudson,MI,96474.0,84437.0,61788.0
New Hyde Park,NY,115018.66666666667,165219.0,70167.0
New Iberia,LA,57241.0,91081.4,39285.2
New Johnsonville,TN,49013.0,171818.0,37488.0
New Kensington,PA,41293.0,21553.0,40226.0
New Kent,VA,89364.0,78535.0,64025.0
New Knoxville,OH,71389.0,59684.0,49542.0
New Lebanon,NY,72573.0,62655.0,51392.0
New Lenox,IL,101691.33333333333,91024.33333333333,63824.333333333336
New Lexington,OH,44756.0,40996.0,33953.0
New London,CT,56785.25,164493.25,47501.0
New London,MN,64553.0,300000.0,45154.0
New London,MO,44076.0,43393.0,30237.0
New London,NH,96158.0,107181.0,58902.0
New London,OH,54967.0,45110.0,44743.0
New London,WI,41957.0,41942.0,32803.0
New Lothrop,MI,61437.0,50857.0,45451.0
New Madison,OH,73248.0,73660.0,37677.0
New Madrid,MO,43590.0,28055.5,42779.5
New Market,AL,60610.5,55878.5,40814.5
New Market,MD,110533.5,300000.0,54762.5
New Market,TN,56431.0,47912.0,43074.0
New Martinsville,WV,54260.5,172605.5,42466.0
New Matamoras,OH,37783.0,34048.0,27633.0
New Meadows,ID,48283.0,34650.0,41850.0
New Middletown,OH,68217.0,45494.0,60938.0
New Milford,CT,100612.0,152655.33333333334,54432.333333333336
New Milford,NJ,93802.5,179352.5,51051.5
New Milford,PA,61754.5,50431.0,47926.5
New Orleans,LA,51234.30303030303,47154.969696969696,43040.378787878784
New Oxford,PA,64250.0,66659.0,38158.0
New Palestine,IN,71263.0,55320.0,56197.0
New Paltz,NY,63828.0,50195.5,56876.5
New Paris,IN,49042.0,37563.0,37302.0
New Paris,OH,50916.0,33469.0,42551.0
New Paris,PA,54755.0,42084.0,44231.0
New Philadelphia,OH,50129.0,36213.75,44551.5
New Pine Creek,CA,39439.0,25955.0,35242.0
New Plymouth,ID,62338.5,49251.5,41672.0
New Port Richey,FL,48054.692307692305,39208.53846153846,36842.692307692305
New Providence,NJ,137386.0,118134.0,90044.0
New Raymer,CO,56190.0,300000.0,44062.0
New Richland,MN,76897.0,64712.0,57064.0
New Richmond,OH,58880.0,36004.0,50485.0
New Richmond,WI,71791.0,57106.0,49281.0
New Ringgold,PA,76345.0,300000.0,40721.0
New Roads,LA,62667.0,55130.0,45240.0
New Rochelle,NY,98464.57142857143,109087.85714285714,65324.71428571428
New Rockford,ND,78205.0,62066.0,67325.0
New Salem,ND,57864.0,55890.0,39007.0
New Sharon,IA,66233.0,57913.0,44822.0
New Sharon,ME,51089.0,42226.0,37801.0
New Smyrna Beach,FL,54206.0,42607.666666666664,43933.0
New Stanton,PA,65692.0,57390.0,48391.0
New Summerfield,TX,62407.0,45345.0,53461.0
New Town,ND,74129.0,59954.0,61790.0
New Tripoli,PA,73738.5,183182.5,50880.5
New Ulm,MN,68103.66666666667,56633.333333333336,52359.666666666664
New Vienna,OH,69881.0,61009.0,39999.0
New Washington,OH,60743.666666666664,133347.0,41615.666666666664
New Waverly,TX,34945.0,19774.0,35603.0
New Whiteland,IN,58136.0,55631.0,32010.0
New Windsor,MD,77234.0,73780.0,49627.0
New Windsor,NY,87397.5,73278.75,59902.0
New York,NY,88873.6275862069,100340.43448275862,62431.45517241379
New York Mills,MN,45184.0,37895.0,31113.0
Newark,AR,44486.5,36437.5,35876.0
Newark,CA,85735.0,79594.0,58217.333333333336
Newark,DE,67361.58333333333,115577.08333333333,49325.0
Newark,IL,74960.66666666667,69693.66666666667,45091.0
Newark,MD,80127.5,187154.5,50177.5
Newark,NJ,40027.92857142857,39936.392857142855,35134.75
Newark,NY,33952.0,24411.0,24040.0
Newark,OH,48711.88888888889,66968.55555555556,38716.11111111111
Newberg,OR,93936.5,91008.5,45851.0
Newbern,AL,32466.0,17389.0,31851.0
Newberry,FL,88147.0,83264.0,50978.5
Newberry,MI,42108.0,32733.0,34089.0
Newberry,SC,40593.0,119722.66666666667,34919.333333333336
Newburg,MD,92871.0,86846.0,74567.0
Newburg,MO,64302.0,52148.0,56468.0
Newburg,ND,35307.0,29906.0,38188.0
Newburgh,IN,78806.25,116946.5,57475.25
Newburgh,KY,33933.0,15206.0,32704.0
Newburgh,NY,81097.16666666667,69544.0,56656.666666666664
Newbury,MA,106307.0,300000.0,68217.0
Newbury Park,CA,111982.0,99308.66666666667,66176.66666666667
Newburyport,MA,93792.0,68046.0,76517.0
Newcastle,TX,85291.0,87371.0,56355.0
Newcastle,WA,121569.5,103726.0,70543.5
Newcomerstown,OH,42512.0,35170.0,25923.0
Newfane,NY,56659.0,46605.0,41558.5
Newfield,NJ,81965.0,72623.0,57525.0
Newfoundland,PA,53141.0,43289.0,40126.0
Newhall,CA,87129.25,183555.75,56295.5
Newington,CT,90282.33333333333,77061.66666666667,64940.333333333336
Newland,NC,56456.0,42270.0,53178.0
Newman,CA,51449.0,49268.0,41925.0
Newmarket,NH,91109.0,77219.0,63488.0
Newnan,GA,72561.66666666667,62475.666666666664,53609.333333333336
Newport,AR,38398.6,87272.8,32570.4
Newport,KY,65281.0,44751.0,57675.0
Newport,MN,86375.0,77339.0,54407.0
Newport,NC,81710.25,177047.75,52981.75
Newport,NH,67382.0,61615.0,46265.0
Newport,NY,68238.0,59899.0,43217.0
Newport,OR,47090.0,24483.0,51236.0
Newport,PA,70661.0,63330.0,45433.0
Newport,RI,88872.0,171616.0,63863.0
Newport,WA,36899.0,27133.0,26491.0
Newport Beach,CA,94533.0,86169.0,71003.0
Newport News,VA,50323.17647058824,83365.5294117647,38825.58823529412
Newsoms,VA,55284.0,44165.0,43843.0
Newton,AL,69416.0,53258.0,59746.0
Newton,GA,59616.0,48345.0,54221.0
Newton,IA,73222.33333333333,143906.66666666666,47809.333333333336
Newton,IL,72948.0,65787.5,40825.0
Newton,KS,53785.0,44401.333333333336,40576.333333333336
Newton,MA,123219.0,300000.0,69411.0
Newton,MS,48102.0,36774.0,43781.0
Newton,NC,52231.5,43186.5,40684.0
Newton,NH,87585.0,89390.0,53957.0
Newton,NJ,120888.66666666667,173924.0,75245.66666666667
Newton,TX,51154.5,36573.0,50958.0
Newton,WI,64968.0,57126.0,40756.0
Newton Centre,MA,140254.33333333334,259501.66666666666,86226.0
Newton Falls,OH,53341.0,44491.0,29338.0
Newton Grove,NC,53847.0,43094.0,49871.0
Newton Highlands,MA,102818.0,92604.0,73620.0
Newtonville,MA,130485.0,123287.0,77091.0
Newtown,CT,109949.5,103343.5,66214.5
Newtown,PA,115077.66666666667,101745.33333333333,71967.66666666667
Newtown Square,PA,67093.0,300000.0,52996.0
Newville,PA,55453.0,46555.666666666664,40594.666666666664
Niagara Falls,NY,46315.77777777778,97096.11111111111,34972.0
Niantic,CT,80710.0,64963.0,61343.0
Niceville,FL,105572.66666666667,170370.0,65062.0
Nicholasville,KY,51772.0,47284.0,37610.0
Nicholson,GA,34184.0,26181.0,27572.0
Nickelsville,VA,46810.0,46659.0,35577.0
Nicollet,MN,78769.0,68492.0,54104.0
Niederwald,TX,63442.0,64150.0,33417.0
Nikolaevsk,AK,56071.0,42495.0,48452.0
Niles,IL,83646.5,134105.75,58637.0
Niles,MI,50247.75,41317.25,39857.75
Niles,OH,42824.0,35621.0,32843.333333333336
Nineveh,IN,58043.0,52200.0,50006.0
Niobrara,NE,51195.0,37971.5,44407.5
Nipomo,CA,71421.0,67881.0,44635.0
Nisswa,MN,75098.0,171963.0,55965.0
Niwot,CO,115029.0,106980.0,76975.0
Nixa,MO,82053.0,66904.0,62530.0
Nixon,NV,32420.0,28725.0,22598.0
Nixon,TX,63275.0,39231.0,58794.0
Noatak,AK,65682.0,51784.0,49294.0
Noble,LA,50948.0,35903.0,53239.0
Noble,OK,74188.5,63309.0,55463.5
Nobleboro,ME,64278.0,47698.0,56669.0
Noblesville,IN,62471.25,52403.25,50801.5
Nocona,TX,48949.0,30371.0,55932.0
Noel,MO,45075.0,46760.0,28471.0
Nogales,AZ,53646.0,43252.0,40241.0
Nokomis,FL,66254.0,50458.0,53917.0
Nokomis,IL,54358.0,43455.0,36587.0
Nome,AK,96042.0,86030.0,64223.0
Norco,CA,113548.5,193414.5,70707.5
Norco,LA,79070.33333333333,69341.66666666667,52598.666666666664
Norcross,GA,62884.857142857145,57619.71428571428,43388.0
Nordheim,TX,55350.0,41004.0,46070.0
Norfolk,MA,113690.0,89013.0,82822.0
Norfolk,NE,65803.2,104002.0,48052.0
Norfolk,VA,56312.96296296296,73373.81481481482,41977.666666666664
Norlina,NC,36644.0,19938.0,38046.0
Normal,IL,62741.0,50714.2,48584.8
Norman,AR,39351.5,33284.5,31005.5
Norman,OK,58510.583333333336,84925.0,45152.666666666664
Normandy Park,WA,70751.0,49431.0,57565.0
Norridge,IL,64038.5,172815.0,45061.5
Norridgewock,ME,59540.5,53039.5,40431.5
Norristown,PA,59990.28571428572,81226.42857142857,44988.42857142857
North,SC,45146.0,38374.0,38645.0
North Adams,MA,24461.0,20493.0,18274.0
North Andover,MA,123752.33333333333,173719.66666666666,72186.0
North Anson,ME,41880.0,38020.0,28837.0
North Arlington,NJ,90839.5,83765.25,61617.5
North Attleborough,MA,114960.33333333333,173795.66666666666,66425.0
North Augusta,SC,58700.333333333336,122770.33333333333,48686.0
North Aurora,IL,53031.0,37987.0,45002.0
North Babylon,NY,93256.0,300000.0,51483.5
North Baltimore,OH,51772.0,42411.0,39247.0
North Bellmore,NY,102068.25,149376.25,65948.5
North Bend,NE,45844.0,300000.0,40786.0
North Bend,OR,52347.0,41439.0,38664.0
North Bergen,NJ,70952.66666666667,140938.33333333334,56910.0
North Berwick,ME,65418.0,55047.0,45584.0
North Billerica,MA,0.0,0.0,0.0
North Branch,MI,57353.0,55347.0,35346.0
North Branch,MN,78346.0,73076.0,43642.0
North Branford,CT,82036.0,76678.0,53704.0
North Brookfield,MA,75147.0,61931.0,53135.5
North Brunswick,NJ,70809.0,54280.0,55134.0
North Canton,OH,78496.66666666667,139689.66666666666,53011.333333333336
North Carrollton,MS,58074.0,52221.0,48799.0
North Charleston,SC,53573.88888888889,48213.666666666664,40944.0
North Chicago,IL,51108.0,40616.5,41034.0
North College Hill,OH,61600.0,38149.0,48245.0
North Collins,NY,68373.0,65129.0,40281.0
North Conway,NH,51431.0,45910.0,28766.0
North Creek,NY,51229.0,47175.0,37940.0
North Dartmouth,MA,77717.0,73608.0,45080.0
North East,MD,60631.0,62287.0,34437.0
North East,PA,46213.0,33301.0,37048.0
North English,IA,53736.0,44647.0,36794.0
North Falmouth,MA,115636.0,300000.0,79851.0
North Fond Du Lac,WI,58350.5,51726.5,36154.5
North Fork,CA,48669.0,25394.0,59364.0
North Fort Myers,FL,46743.666666666664,35448.333333333336,36623.0
North Ft Myers,FL,70302.0,61166.0,54199.0
North Garden,VA,81089.0,68330.0,56065.0
North Grafton,MA,101513.0,87279.0,63629.0
North Grosvenor,CT,79434.0,68493.5,53960.5
North Haledon,NJ,112774.0,300000.0,73538.0
North Hampton,NH,103240.0,88684.0,65911.0
North Haven,CT,97518.0,89233.5,66339.5
North Haverhill,NH,71281.0,300000.0,33826.0
North Highlands,CA,42629.5,32332.5,33427.5
North Hills,CA,85276.25,75854.0,53598.75
North Hollywood,CA,63557.58823529412,46633.05882352941,54185.05882352941
North Huntingdon,PA,93195.0,145765.66666666666,64175.666666666664
North Jackson,OH,61907.5,52065.5,40898.0
North Judson,IN,50835.0,42494.0,37100.0
North Kingstown,RI,95488.66666666667,83344.0,58760.666666666664
North Lake,WI,160423.0,183198.0,87576.0
North Las Vegas,NV,53911.0,46264.230769230766,36796.0
North Lauderdale,FL,43230.6,35825.0,30307.8
North Liberty,IA,80156.0,72548.0,52565.0
North Little Rock,AR,36948.142857142855,25388.85714285714,31858.285714285714
North Logan,UT,115292.0,300000.0,64851.0
North Mankato,MN,69047.0,56392.0,54374.0
North Merrick,NY,95895.0,300000.0,61160.0
North Miami,FL,41535.57142857143,108188.71428571429,35855.42857142857
North Miami Beach,FL,59943.75,114780.25,44456.0
North Middletown,NJ,77315.0,300000.0,52335.0
North Olmsted,OH,65883.25,57050.75,45350.0
North Palm Beach,FL,115950.0,80646.0,88922.0
North Plains,OR,88666.0,78628.0,71675.0
North Platte,NE,66341.0,174869.25,44095.75
North Pole,AK,98668.0,82163.0,53448.0
North Port,FL,61354.0,61041.0,31403.0
North Potomac,MD,127670.0,112166.0,80975.0
North Providence,RI,65760.33333333333,54597.0,48404.666666666664
North Randall,OH,33471.0,29652.0,23410.0
North Reading,MA,119524.0,111509.0,68043.5
North Richland Hills,TX,79921.0,71247.75,50803.25
North Ridgeville,OH,64549.0,54122.0,52535.0
North Rose,NY,80282.0,69335.0,56824.0
North Royalton,OH,87793.5,72418.5,60637.0
North Saint Paul,MN,54662.0,38951.0,49052.0
North Salem,NY,137645.0,300000.0,67056.0
North Scituate,RI,107001.0,94429.5,68404.5
North Stonington,CT,83510.0,62301.0,64760.0
North Syracuse,NY,67272.66666666667,138876.33333333334,46431.0
North Tazewell,VA,71544.0,55600.0,55841.0
North Tonawanda,NY,65080.4,58056.6,43129.0
North Vernon,IN,51852.5,44468.0,42433.0
North Versailles,PA,53201.5,40956.5,43100.5
North Wales,PA,74515.5,60877.75,55297.25
North Walpole,VT,45703.0,32399.0,31307.0
North Webster,IN,62677.0,45701.0,50063.0
North Weymouth,MA,84037.0,68826.0,59561.0
North Wilkesboro,NC,45774.333333333336,28940.333333333332,45917.333333333336
North Windham,CT,95375.0,300000.0,63725.0
North Yarmouth,ME,103450.0,90177.0,65998.0
Northampton,MA,85456.0,300000.0,59449.0
Northborough,MA,121888.5,106872.0,78150.5
Northbrook,IL,138516.5,163148.25,79356.0
Northern Cambria,PA,50778.5,42856.0,36979.5
Northfield,MN,84843.0,75816.0,54401.5
Northfield,NJ,63763.0,49448.0,51819.0
Northfield,OH,80420.0,300000.0,43599.0
Northglenn,CO,58125.4,49433.0,43042.4
Northlake,IL,61924.0,52037.0,45332.0
Northome,MN,44085.0,31753.0,44610.0
Northport,AL,72677.33333333333,68052.33333333333,50523.333333333336
Northport,NY,130129.5,124318.0,85479.5
Northridge,CA,87760.5,104353.83333333333,57189.833333333336
Northumberland,PA,63967.0,49029.0,45240.0
Northvale,NJ,106081.0,101809.0,68988.0
Northville,MI,99461.0,125157.0,62888.75
Northwood,IA,59788.0,52606.0,52437.0
Norton,KS,45835.0,36886.0,30495.0
Norton,MA,84024.0,300000.0,66291.0
Norton,VA,30613.0,18532.0,31647.0
Nortonville,KY,28109.0,17122.0,27943.0
Norwalk,CA,66791.55555555556,112916.33333333333,40548.88888888889
Norwalk,CT,102360.375,112487.75,64274.375
Norwalk,IA,88513.0,73825.0,60945.0
Norwalk,OH,54201.5,42809.75,40546.25
Norway,IA,44556.0,300000.0,21818.0
Norway,ME,34728.0,32683.0,20972.0
Norway,MI,66752.0,55484.0,46380.5
Norwell,MA,121653.0,114268.0,78012.0
Norwich,CT,64557.0,56328.0,40257.0
Norwich,KS,69199.0,59056.0,45677.0
Norwich,NY,49586.5,37876.5,38708.0
Norwood,MA,105795.66666666667,173179.0,63358.0
Norwood,MO,50793.0,44884.0,36273.0
Norwood,NC,55763.0,300000.0,46653.0
Norwood,NJ,118113.0,94877.0,81967.0
Norwood,OH,45360.333333333336,36329.0,33343.333333333336
Notus,ID,49210.0,44913.0,40309.0
Novato,CA,109602.66666666667,100614.66666666667,70023.66666666667
Novi,MI,87064.6,153115.8,49471.2
Nowata,OK,30202.0,17166.0,28471.0
Nucla,CO,54152.0,42564.0,44189.0
Nuevo,CA,75568.0,71177.0,46780.0
Nunda,NY,61726.0,50083.0,42154.0
Nutley,NJ,99066.0,133316.5,60753.0
Nutter Fort,WV,52714.0,39180.0,47565.0
Nyack,NY,113495.0,99878.0,75446.0
Nye,MT,82305.0,60827.0,66241.0
Nyssa,OR,47397.0,38925.0,39354.0
O Fallon,IL,76489.33333333333,68947.0,53241.666666666664
O'donnell,TX,55307.5,39438.0,51069.5
O'fallon,MO,83741.5,111008.5,49893.833333333336
Oak Creek,CO,50507.0,39941.0,37020.0
Oak Creek,WI,84579.75,74752.75,55600.25
Oak Forest,IL,82793.0,188756.5,50114.0
Oak Grove,LA,40276.0,27620.0,37657.5
Oak Grove,MO,68662.0,60008.0,43313.0
Oak Hall,VA,55516.0,46963.0,41075.0
Oak Harbor,OH,53585.0,35655.0,47618.0
Oak Harbor,WA,42141.75,34498.25,30329.0
Oak Hill,OH,47500.0,41356.0,30886.0
Oak Hill,WV,44914.5,163241.0,39106.0
Oak Hills,CA,87622.0,71797.0,59360.0
Oak Lawn,IL,68247.14285714286,116531.71428571429,49230.42857142857
Oak Park,CA,137752.0,139099.0,87484.0
Oak Park,IL,93085.28571428571,103843.28571428571,69882.85714285714
Oak Park,MI,55395.5,108184.0,38586.0
Oak Ridge,TN,35847.25,27806.25,27650.25
Oak View,CA,56043.0,38002.0,43718.0
Oakbrook Terrace,IL,71093.0,72167.0,40029.0
Oakdale,CA,43765.0,32817.0,31151.0
Oakdale,CT,106332.0,99826.5,60413.0
Oakdale,LA,49556.0,300000.0,24120.0
Oakdale,MN,80946.0,300000.0,50978.0
Oakdale,NY,126385.0,300000.0,55194.0
Oakdale,PA,84768.0,68508.0,61071.0
Oakdale,TN,55465.0,37196.0,55207.0
Oakhurst,CA,69995.0,174373.0,49599.5
Oakland,CA,74826.14035087719,87993.35087719298,52918.94736842105
Oakland,IA,75010.0,61975.0,54077.0
Oakland,MD,84813.0,300000.0,50012.0
Oakland,NJ,164415.0,300000.0,64778.0
Oakland,TN,95040.0,75660.0,80410.0
Oakland Park,FL,60076.6,45617.4,48712.4
Oakley,CA,78430.5,67823.0,51847.0
Oaklyn,NJ,78820.0,70881.0,55384.0
Oakman,AL,49334.0,32579.0,42545.0
Oakmont,PA,70792.33333333333,56803.666666666664,52028.0
Oakton,VA,157812.66666666666,163092.66666666666,76332.66666666667
Oakville,CT,72927.5,59756.0,51618.5
Oakwood,GA,86049.0,67443.0,60039.0
Oakwood,VA,59053.0,300000.0,48837.0
Oberlin,KS,56398.0,42577.0,47622.0
Oberlin,LA,59247.5,44627.5,48393.0
Oberlin,OH,68957.0,66986.0,44748.5
Oberon,ND,44501.0,39990.0,32466.0
Ocala,FL,49889.57142857143,76606.57142857143,38366.857142857145
Ocean,NJ,138378.0,137576.0,74768.0
Ocean Beach,NY,109792.0,300000.0,61599.0
Ocean City,MD,84092.0,44118.0,76184.0
Ocean City,NJ,112218.0,74310.0,85918.0
Ocean Gate,NJ,73310.0,70087.0,54133.0
Ocean Park,WA,44773.0,37479.5,36006.0
Ocean Shores,WA,31071.0,300000.0,5954.0
Ocean Springs,MS,72026.0,50427.333333333336,59927.0
Ocean View,DE,85869.5,127254.5,58178.75
Oceano,CA,50769.0,43690.5,40881.0
Oceanport,NJ,101124.0,91397.0,72964.0
Oceanside,CA,64538.07692307692,53834.307692307695,48231.0
Oceanside,NY,119904.66666666667,234995.66666666666,73266.66666666667
Ocilla,GA,30844.0,20999.0,27924.0
Ocoee,FL,0.0,0.0,0.0
Oconomowoc,WI,105027.25,94438.5,66920.25
Oconto,WI,32686.5,29758.5,21868.5
Odebolt,IA,62156.0,50565.0,46290.0
Odell,IL,72320.5,63802.0,49200.5
Odell,NE,52956.0,42310.0,39913.0
Odenton,MD,93403.5,81703.0,54400.5
Odenville,AL,122838.66666666667,139408.33333333334,36210.333333333336
Odessa,DE,73923.0,62626.5,48756.0
Odessa,MO,66196.0,65537.0,36701.0
Odessa,TX,70901.76923076923,133902.53846153847,49961.692307692305
Oelwein,IA,47843.0,300000.0,30974.0
Ogden,UT,68991.28571428571,113885.35714285714,44270.142857142855
Ogdensburg,NJ,91850.0,80611.0,58350.0
Ogdensburg,NY,31792.0,24007.333333333332,25863.666666666668
Ogilvie,MN,57327.5,44164.0,49118.5
Oglala,SD,39867.0,35404.0,34746.0
Oglesby,IL,53132.0,51210.0,35781.0
Oglethorpe,GA,27855.0,14842.0,31240.0
Ohatchee,AL,66000.0,54091.0,47663.0
Oil City,PA,55544.0,300000.0,32758.0
Ojai,CA,65646.0,42376.666666666664,62943.333333333336
Ojo Caliente,NM,20165.0,29995.0,13843.0
Okawville,IL,71437.0,66673.0,41043.0
Okay,OK,63355.0,43893.0,59744.0
Okc,OK,46217.0,40772.0,27715.0
Okeechobee,FL,42946.0,34171.5,37445.0
Okemah,OK,33901.5,26145.5,28789.0
Okemos,MI,85070.66666666667,146314.0,55661.666666666664
Oklahoma City,OK,50889.22727272727,59865.0,38190.606060606064
Okmulgee,OK,45129.333333333336,37438.0,37029.0
Okolona,MS,34420.0,24430.0,33800.0
Ola,AR,51845.0,40779.0,52685.0
Ola,ID,52794.0,300000.0,26539.0
Olathe,KS,91966.92307692308,172197.84615384616,52214.692307692305
Old Bridge,NJ,73734.0,63064.0,42898.0
Old Forge,NY,96425.0,300000.0,69244.0
Old Forge,PA,54009.0,300000.0,34561.0
Old Fort,NC,41146.0,28854.0,36471.5
Old Greenwich,CT,76944.0,66208.0,64030.0
Old Hickory,TN,58394.0,300000.0,39618.0
Old Lyme,CT,49144.5,150000.0,32189.0
Old Orchard Beach,ME,75495.5,48692.0,77648.5
Old Saybrook,CT,116901.0,195611.5,70607.0
Old Tappan,NJ,126112.0,105133.0,90857.0
Old Town,FL,59472.0,47876.0,45629.0
Old Town,ME,21846.0,21208.0,14490.0
Old Westbury,NY,134755.5,133122.5,75473.0
Oldsmar,FL,66127.66666666667,137497.0,49396.333333333336
Olean,NY,55145.0,300000.0,42233.0
Oley,PA,86903.0,71357.0,57971.0
Olive Branch,MS,60468.5,173968.0,38882.5
Olive Hill,KY,53062.0,43748.0,45585.0
Olivehurst,CA,38395.5,27341.0,34761.5
Oliver Springs,TN,99353.0,89419.0,62259.0
Olivet,MI,65033.0,49840.0,52760.0
Olivia,NC,50021.0,37387.0,42265.0
Olla,LA,58059.0,37826.0,54256.0
Olmsted Falls,OH,134124.0,126545.0,62525.0
Olney,IL,58734.666666666664,50154.666666666664,42342.0
