City,Mean,Stdev,Median
East Brunswick,66989.0,54665.0,51568.0
East Canton,74475.0,49932.0,62916.0
East Chicago,40198.0,33383.5,30819.0
East Cleveland,30687.75,27777.75,21275.25
East Dover,61968.0,52426.0,46704.0
East Earl,65978.0,40827.0,62628.0
East Elmhurst,73509.16666666667,49825.5,176197.66666666666
East Falmouth,73485.0,66638.0,300000.0
East Freetown,119120.0,66541.0,111071.0
East Grand Forks,67088.0,46332.0,59936.0
East Greenwich,117738.0,77850.5,101405.5
East Hampton,118038.66666666667,66521.33333333333,115389.66666666667
East Hartford,68146.8,49622.2,57420.0
East Haven,87120.66666666667,55981.333333333336,149811.33333333334
East Helena,65843.0,41503.666666666664,59300.0
East Islip,101259.0,67921.0,86593.0
East Lansing,48868.71428571428,41045.857142857145,68280.85714285714
East Layton,97409.0,64413.0,88063.5
East Liverpool,45963.333333333336,34092.333333333336,38944.333333333336
East Lyme,117312.0,72069.0,106865.0
East Meadow,87598.0,69915.75,173168.5
East Millinocket,44532.0,35040.0,35405.0
East Millsboro,55822.0,42056.0,45830.333333333336
East Moline,66761.66666666667,47545.666666666664,56260.333333333336
East Montpelier,54118.0,33422.0,300000.0
East Moriches,83554.0,62652.0,68340.0
East Northport,105887.0,72361.0,300000.0
East Norwich,113199.0,77453.0,113516.0
East Orange,55748.25,41116.625,103506.625
East Palatka,45303.0,49469.0,29962.0
East Palo Alto,59653.0,32194.0,300000.0
East Patchogue,101902.0,68284.0,91264.0
East Peoria,58379.0,45230.0,45209.0
East Petersburg,80695.0,58382.0,300000.0
East Point,40160.6,30525.2,34878.8
East Prospect,80131.0,67702.0,61965.0
East Providence,64378.0,44708.666666666664,129701.66666666667
East Rochester,55308.0,43831.0,46808.0
East Rockaway,131863.5,73994.0,196816.0
East Rutherford,103257.0,63321.0,86815.0
East Saint Louis,35168.0,33498.42857142857,26250.285714285714
East Sandwich,86671.0,66667.0,300000.0
East Setauket,117545.8,57196.8,167563.6
East Smithfield,50104.0,41972.0,40172.0
East St Louis,33479.0,27070.0,26002.0
East Stroudsburg,74318.0,66630.0,55746.0
East Syracuse,86974.5,55774.0,76549.5
East Troy,73591.0,57501.0,64581.0
East Walpole,133200.0,77911.0,114549.0
East Waterboro,68932.0,43162.0,300000.0
East Wenatchee,66554.0,42716.0,119694.75
East Windsor,104962.33333333333,58569.0,158931.33333333334
Eastampton,85194.0,58316.0,300000.0
Eastchester,131455.5,76756.5,135648.5
Eastern,44457.0,49560.0,28141.0
Eastham,86417.0,63813.0,69197.0
Easthampton,93036.5,66716.5,190748.5
Eastlake,64428.0,42163.0,54510.5
Eastland,24793.0,21608.0,21384.0
Eastman,41101.5,34597.25,32603.75
Easton,63944.642857142855,45659.57142857143,70128.92857142857
Eastover,47949.0,41591.0,35385.0
Eastpointe,48422.166666666664,38811.666666666664,37321.5
Eastsound,65967.0,61830.0,47204.5
Eastvale,113676.0,64909.0,103469.0
Eaton,60606.0,37567.333333333336,132273.66666666666
Eaton Rapids,57368.0,34943.5,167329.0
Eatonton,42792.5,37830.5,32858.5
Eatontown,99944.0,66023.0,94156.0
Eatonville,77192.5,55683.5,64097.0
Eau Claire,58446.42857142857,39468.42857142857,85535.85714285714
Eben Junction,54566.0,42042.0,47016.0
Ebensburg,72095.0,52855.0,65467.0
Eclectic,53188.0,34477.5,50402.0
Ecorse,41746.0,41466.5,21167.0
Edcouch,39665.0,36955.0,33865.0
Eddystone,55277.5,36640.5,51284.5
Eddyville,0.0,0.0,0.0
Eden,48818.0,36960.5,42611.5
Eden Prairie,112547.0,60449.75,142934.25
Eden Valley,38057.0,35489.0,28423.0
Edenton,58320.333333333336,48554.666666666664,120696.33333333333
Edgartown,82883.0,57746.0,61248.0
Edgeley,67227.0,59408.0,54233.0
Edgerton,59899.666666666664,42368.666666666664,52509.333333333336
Edgewater,91257.75,60133.625,132971.0
Edgewater Park,91791.0,42389.0,300000.0
Edgewood,73657.33333333333,49286.555555555555,88662.44444444444
Edina,129952.4,78411.0,139225.6
Edinboro,36183.0,31927.0,20499.0
Edinburg,47324.8,36207.3,38061.6
Edison,98119.81818181818,57328.27272727273,173843.36363636365
Edisto Beach,0.0,0.0,0.0
Edmeston,57638.0,46072.0,52866.0
Edmond,109995.66666666667,65652.0,172842.33333333334
Edmonds,95805.0,63198.75,179643.25
Edmonton,42275.0,36744.0,32415.5
Edmore,48947.0,56715.0,23524.0
Edna,82936.0,77659.0,50552.0
Edwards,14203.333333333334,11823.333333333334,13308.333333333334
Edwardsburg,81201.0,70370.0,55822.0
Edwardsville,52574.333333333336,40079.333333333336,46588.0
Effie,48376.0,34489.0,40307.0
Effingham,48613.4,39898.2,38924.8
Efland,31377.0,28843.0,20284.0
Egan,45900.0,41648.0,300000.0
Egegik,62733.0,52096.0,50708.0
Egg Harbor,61898.0,46603.0,40199.0
Egg Harbor Township,83644.0,62095.0,71287.33333333333
Ehrenberg,19024.5,16623.0,15556.5
Eielson Afb,68267.0,41914.0,56650.0
Eighty Four,64489.0,54542.0,300000.0
Ekron,75341.0,53473.0,65183.0
El Cajon,77735.25,56324.833333333336,101859.91666666667
El Campo,41746.0,35613.666666666664,34301.0
El Centro,44411.5,40660.75,33107.5
El Cerrito,91020.75,62396.25,77202.75
El Dorado,47800.2,41182.8,37998.0
El Dorado Hills,151688.33333333334,76009.66666666667,210779.66666666666
El Dorado Springs,23457.0,27416.0,12128.0
El Mirage,54770.25,40430.25,109762.0
El Monte,58231.63636363636,48743.72727272727,66734.09090909091
El Paso,52946.2,39155.06153846154,74685.06153846154
El Portal,45359.0,39392.0,34666.0
El Prado,62790.0,47964.0,49592.0
El Reno,32768.0,19237.0,31384.0
El Segundo,107331.0,74188.33333333333,88938.0
Elba,61227.0,39774.0,51062.0
Elbert,86095.0,56778.0,74541.0
Elberton,38615.5,32457.5,34291.0
Elbridge,74423.0,53346.0,54482.0
Elburn,121476.5,63146.5,116096.5
Elcho,52894.0,46245.0,41087.0
Elderton,52800.0,38524.0,45744.0
Eldon,40113.5,34724.0,29094.0
Eldora,58159.0,41887.0,47987.0
Eldorado,57030.0,50908.5,43559.0
Eldred,61393.0,54841.0,45537.0
Electra,39100.0,32210.0,30280.5
Elgin,68885.93333333333,47931.8,90003.2
Elida,101801.0,67316.0,300000.0
Eliot,88455.5,57198.5,191179.5
Elizabeth,62623.625,45494.375,83418.1875
Elizabeth City,49910.8,39440.8,191036.6
Elizabethton,41428.75,34402.0,33802.5
Elizabethtown,59576.666666666664,45540.444444444445,74832.88888888889
Elizabethville,48161.0,41915.0,34525.0
Elk City,96349.0,76443.0,300000.0
Elk Creek,53148.0,41482.0,40469.5
Elk Garden,31445.5,19197.0,158454.0
Elk Grove,89429.4,59017.4,122880.1
Elk Grove Village,60629.333333333336,40442.0,51429.333333333336
Elk Mound,72367.0,50787.0,60598.0
Elk Point,73642.5,58625.5,58491.0
Elk Rapids,44951.333333333336,39455.666666666664,34428.666666666664
Elk River,77788.0,65996.0,51156.0
Elkhart,46686.1,32991.1,92293.4
Elkhorn,104667.0,62947.0,199664.5
Elkin,71109.0,57206.0,300000.0
Elkins,53551.5,51567.5,34403.0
Elkins Park,131911.0,73704.0,131032.0
Elkland,46981.0,39706.0,38349.5
Elkmont,52624.0,40626.0,47441.0
Elko,84232.25,50391.75,132248.25
Elko New Market,115064.0,66242.0,103051.0
Elkridge,99126.75,60882.75,93645.75
Elkton,51422.166666666664,41046.333333333336,42072.833333333336
Elkville,55387.0,57173.0,37716.0
Ellenboro,42616.0,38544.5,30600.5
Ellendale,84668.0,47433.0,79447.0
Ellensburg,55541.5,41275.25,47096.75
Ellenville,67990.0,57272.0,48543.0
Ellenwood,63710.666666666664,45577.333333333336,136584.33333333334
Ellerbe,46209.5,45131.0,31309.0
Ellerslie,49348.0,47713.0,27624.0
Ellettsville,65364.0,36144.0,56138.0
Ellicott City,154167.0,69046.0,229817.4
Ellijay,49059.333333333336,40266.333333333336,40210.0
Ellington,104743.0,59589.5,188876.0
Ellisville,77816.5,50238.0,67441.5
Elloree,40717.0,36012.0,34339.0
Ellsinore,29002.0,31952.0,20145.0
Ellsworth,55419.5,39227.5,48903.5
Ellwood City,58910.4,46551.0,92834.2
Elm City,55806.0,48450.0,45816.0
Elm Grove,114459.33333333333,58504.666666666664,165070.0
Elm Mott,58466.0,40299.0,300000.0
Elma,76632.5,67691.5,168394.0
Elmer,80261.0,49831.0,73055.0
Elmhurst,75911.21428571429,55596.92857142857,75824.71428571429
Elmira,53389.42857142857,41983.142857142855,80871.42857142857
Elmont,113529.75,70940.25,188725.5
Elmore,64708.666666666664,50005.0,53981.333333333336
Elmore City,50552.0,46731.0,36847.5
Elmsford,122366.5,66116.0,193234.0
Elmwood,64400.5,50937.5,50555.75
Elmwood Park,72619.5,54850.75,170976.25
Elnora,60390.0,53904.0,48311.0
Elon,89973.0,44245.0,300000.0
Eloy,44278.0,36067.0,33071.5
Elsie,43686.0,25978.0,132962.66666666666
Elsmere,53070.0,34630.0,46113.0
Elwood,84479.33333333333,53899.333333333336,72021.66666666667
Ely,64572.5,49289.5,51003.25
Elyria,53401.666666666664,36597.666666666664,48687.166666666664
Elysian Fields,41697.0,36773.0,31547.0
Emerson,66057.75,47953.25,52156.25
Emeryville,61154.0,42095.0,300000.0
Eminence,76672.0,47514.0,71126.0
Emmaus,52656.0,54530.0,32421.0
Emmetsburg,78522.0,45206.0,70318.0
Emmett,70567.0,48006.0,64211.0
Emmitsburg,76187.0,47149.0,300000.0
Emporia,52455.6,43022.0,42151.6
Emporium,55246.666666666664,47848.666666666664,127991.0
Encampment,63938.0,50306.0,49851.0
Encinitas,117298.5,74818.25,109243.25
Encino,97549.4,61168.0,128601.0
Endeavor,37293.0,21880.0,34124.0
Endicott,56588.333333333336,40142.666666666664,119979.33333333333
Endwell,70089.5,49279.0,61408.0
Enfield,72357.33333333333,49983.5,62684.166666666664
England,60938.0,45699.0,47062.0
Englewood,65730.13333333333,49637.333333333336,53870.2
Englewood Cliffs,165326.5,75949.5,222782.5
Englishtown,130694.5,65341.5,210608.5
Enid,57930.833333333336,39948.0,88670.33333333333
Ennice,53459.5,38523.5,46285.5
Ennis,41806.0,35781.5,29348.5
Enola,107271.0,57270.0,101950.0
Enterprise,65609.33333333333,47240.666666666664,56526.333333333336
Enumclaw,63640.0,43943.0,300000.0
Eolia,48866.0,38814.0,39279.0
Ephraim,43671.0,40907.0,31284.0
Ephrata,55294.666666666664,42157.666666666664,45614.333333333336
Epworth,67941.0,41107.0,60514.0
Erath,56081.0,35561.0,48982.0
Erick,52601.0,47992.0,60728.5
Erie,59323.53571428572,41660.892857142855,100506.67857142857
Erin,45221.5,38404.5,36953.5
Erskine,47450.0,34117.0,38599.0
Erwin,47091.25,47130.75,28625.25
Escalon,55907.0,43584.0,300000.0
Escanaba,26302.0,22956.0,20111.0
Escondido,73626.07142857143,48883.57142857143,97756.5
Eskridge,58821.0,38914.0,53477.0
Esmont,67745.5,53803.5,58741.0
Espanola,54608.375,45792.25,42259.25
Esparto,83250.0,61232.0,66708.0
Essex,108593.0,70356.0,107466.0
Essex Fells,166235.0,76888.0,158471.0
Essex Junction,54178.0,37333.0,56778.0
Essexville,76763.0,42941.0,81090.0
Essington,60285.5,45464.5,47470.5
Estacada,81581.0,56617.0,72731.0
Estancia,11375.0,2538.0,300000.0
Estelline,94107.0,62791.0,72974.0
Estero,83515.66666666667,58448.0,68674.33333333333
Estherville,46759.0,49738.0,31008.0
Estherwood,61237.0,57136.0,45219.0
Estill,41035.0,40081.5,28154.5
Ethan,53000.0,35872.0,47192.0
Etna,60628.0,44226.0,52664.0
Etoile,40069.0,44818.0,24243.0
Etters,75867.5,45054.0,182898.0
Ettrick,57483.0,38795.666666666664,54442.666666666664
Euclid,54736.0,39436.8,50926.2
Eudora,38290.666666666664,38827.333333333336,25079.666666666668
Eufaula,42346.0,42946.0,28487.5
Eugene,57379.05882352941,44140.470588235294,102514.76470588235
Euless,81106.85714285714,52453.142857142855,136701.2857142857
Eunice,57234.666666666664,41213.0,47493.333333333336
Eupora,42141.0,46096.0,32329.0
Eureka,64667.77777777778,48198.333333333336,52553.666666666664
Eustace,68106.0,57175.0,53405.0
Eustis,52275.5,39181.0,45755.5
Eutaw,30928.0,31024.0,20746.0
Eutawville,33730.0,28998.0,27501.0
Eva,53516.333333333336,44450.333333333336,40994.666666666664
Evans,76911.625,47073.0,154221.625
Evans City,83503.0,51675.0,77886.0
Evans Mills,0.0,0.0,0.0
Evanston,83683.3,57338.1,98354.3
Evansville,49594.09523809524,36364.71428571428,78885.0
Evant,69858.0,62396.0,50492.0
Evart,43118.0,39554.0,31360.0
Evarts,39460.5,34745.0,29555.0
Eveleth,55346.25,38604.75,48584.0
Everest,51330.0,29324.0,53558.0
Everett,70082.9375,47228.5625,103355.0625
Evergreen,71730.8,57368.4,95997.8
Evergreen Park,66590.5,59406.5,44201.0
Everson,68456.5,51566.5,57641.0
Ewa Beach,90861.75,54681.25,133018.25
Ewing,84002.4,58610.4,162386.2
Excelsior,119473.0,78224.0,103456.0
Excelsior Springs,54507.333333333336,37796.333333333336,47789.666666666664
Exeter,69453.0,47332.0,59027.75
Exira,63588.0,52612.0,47643.0
Exmore,35121.5,31544.0,25616.0
Export,46702.0,36100.0,300000.0
Exton,104954.0,69519.0,85409.5
Fabens,64391.0,55532.0,45440.0
Fabius,82923.0,51087.0,72816.0
Factoryville,54016.5,41663.5,42743.5
Fair Haven,54373.0,42872.0,42330.0
Fair Lawn,112369.0,60879.25,197763.0
Fair Oaks,104319.75,69058.25,141350.0
Fair Oaks Ranch,142688.0,67130.0,300000.0
Fair Play,34599.0,24069.0,29754.0
Fairbank,63804.0,51691.0,51884.0
Fairbanks,79965.25,55464.125,177972.125
Fairborn,70179.33333333333,45143.333333333336,59868.333333333336
Fairburn,62930.5,43411.5,53160.0
Fairbury,55000.0,50066.0,49125.0
Fairdale,48446.0,35192.0,41162.0
Fairfax,113002.13333333333,59534.46666666667,158192.46666666667
Fairfax Station,157464.33333333334,71138.66666666667,235828.66666666666
Fairfield,83882.36363636363,52728.181818181816,118919.57575757576
Fairhaven,90768.0,55822.5,300000.0
Fairhope,67864.0,64026.0,52050.0
Fairland,51564.0,32278.666666666668,51287.333333333336
Fairless Hills,76055.0,46072.0,69920.5
Fairmont,50698.75,44542.5,39039.375
Fairmount,51318.0,36740.0,48216.0
Fairplay,54218.5,39459.5,47049.0
Fairport,89543.8,63030.8,168086.2
Fairport Harbor,86447.0,67262.0,66907.0
Fairview,71774.54545454546,52989.36363636364,99530.0
Fairview Park,53496.5,35663.0,43952.75
Faison,35652.0,20811.0,300000.0
Faith,57012.666666666664,43967.333333333336,45296.666666666664
Fajardo,25951.75,20476.5,21068.5
Falconer,99202.0,61535.0,300000.0
Falfurrias,30646.5,35443.0,19923.5
Fall Creek,77453.0,52368.0,69935.0
Fall River,50888.545454545456,39779.181818181816,41325.09090909091
Fall River Mills,63828.0,60858.0,40096.0
Fallbrook,63353.333333333336,40528.333333333336,55744.0
Fallon,58705.666666666664,46195.333333333336,125191.33333333333
Falls Church,114352.75,64452.583333333336,152513.58333333334
Falls City,64112.666666666664,47894.0,55397.666666666664
Fallsburg,52380.25,26581.75,175156.5
Fallston,110219.0,57502.0,96428.0
Falmouth,77381.2,58934.2,102336.0
False Pass,71796.0,48301.0,300000.0
Famersville,75756.0,53096.0,64200.0
Fancy Gap,89491.0,32375.0,300000.0
Fanshawe,60629.0,51299.0,44713.0
Far Rockaway,33711.142857142855,29899.0,23846.85714285714
Fargo,62195.25,40517.0,109873.5
Faribault,59060.333333333336,43050.333333333336,50686.333333333336
Farmer City,63679.0,48817.0,54483.0
Farmers Branch,88093.33333333333,57391.333333333336,141198.33333333334
Farmersville,47463.0,43114.5,37999.0
Farmerville,38268.0,54477.0,16580.0
Farmingdale,95865.5,65943.25,127627.5
Farmington,72382.9,49081.25,108078.3
Farmington Hills,88559.625,55271.5,106650.625
Farmingville,124185.0,76271.0,115702.0
Farmville,54724.5,48452.5,38823.5
Farnvillle,59210.0,51921.0,38513.0
Farrell,32951.333333333336,32296.666666666668,21685.666666666668
Farwell,46727.5,39099.0,36768.0
Faucett,83644.0,41165.0,300000.0
Faulkton,56072.0,47357.0,41932.0
Fayette,52961.142857142855,44980.28571428572,40728.42857142857
Fayetteville,55352.9375,41978.59375,52103.21875
Feasterville,69962.0,44444.5,60322.0
Feasterville Trevose,110665.0,65193.0,96196.0
Federal Way,68748.54545454546,46715.36363636364,99228.45454545454
Federalsburg,50233.5,46276.5,38366.5
Fedscreek,37703.0,35220.0,24668.0
Feeding Hills,69955.0,48312.0,300000.0
Felicity,69520.0,51534.0,62380.0
Fellsmere,55087.0,37530.0,44676.0
Felton,62899.0,49561.0,55728.0
Fenelton,66306.0,48685.0,56332.0
Fenton,95035.25,63588.0,128394.0
Ferdinand,51358.0,32748.0,44461.0
Fergus Falls,83002.0,47008.0,75240.0
Ferguson,52498.0,34154.333333333336,46505.666666666664
Fern Park,52572.0,39203.0,41837.0
Fernandina Beach,66992.0,51463.666666666664,45766.666666666664
Ferndale,60439.71428571428,44420.42857142857,85387.71428571429
Fernley,48819.0,35038.0,44246.0
Ferriday,27334.0,24789.0,16336.0
Ferris,47204.0,47606.0,24933.0
Ferron,62003.5,48888.5,170576.5
Fertile,63901.0,48696.0,53165.0
Festus,64364.0,42250.0,59038.0
Fife Lake,49809.0,34678.0,42197.0
Filer,47110.0,31129.0,42397.0
Fillmore,68143.0,53304.666666666664,54132.0
Fincastle,65120.0,52657.0,44149.0
Findlay,67736.6,45674.0,56851.8
Finksburg,113985.0,69139.0,108110.0
Finlayson,45615.0,33687.0,37990.0
Finley,56156.0,35307.0,49929.0
Finleyville,72053.0,50174.0,62604.0
Finn Rock,75312.0,52508.0,65856.5
Firebaugh,59164.0,45351.0,56349.0
Firestone,98615.0,49265.5,191772.0
Firth,60753.0,39383.0,54833.0
Fish Creek,75890.0,63708.0,55831.0
Fisher,83131.0,64032.0,68041.0
Fishers,97489.66666666667,63317.0,228973.66666666666
Fishers Island,88039.0,62423.0,300000.0
Fishersville,62003.0,54570.0,43125.0
Fishkill,79533.0,56479.5,68863.5
Fitchburg,67315.6,45041.6,148970.4
Fitzgerald,33164.0,27180.5,30829.5
Fitzwilliam,67623.5,54082.0,56067.0
Five Points,29663.0,25695.0,23824.0
Flagler Beach,51038.0,45689.0,36323.0
Flagstaff,86617.0,58799.57142857143,100245.0
Flanagan,58884.0,46466.0,49196.0
Flanders,99713.0,67778.0,93077.0
Flandreau,72490.0,56108.0,59654.0
Flat Rock,71062.0,52985.0,62435.0
Flatonia,63894.5,60326.5,47904.5
Fleetwood,72765.0,48105.0,64587.0
Flemingsburg,48341.0,48721.0,30109.0
Flemington,78110.33333333333,45120.333333333336,221505.33333333334
Flint,36224.041666666664,27934.125,61869.875
Flinton,43191.5,36531.5,30371.5
Flintstone,39081.5,30540.5,29385.0
Flintville,59408.0,43459.0,56346.0
Flippin,44597.5,34341.5,35455.0
Floodwood,35372.0,32090.0,25975.0
Flora,51741.5,36303.0,42665.0
Floral City,36894.0,35805.0,24525.0
Floral Park,95086.0,65313.5,245534.75
Florence,60035.25,42522.07142857143,65726.75
Floresville,50075.0,43461.0,44179.0
Florida,102131.0,67572.0,91243.0
Florien,54019.0,38609.0,300000.0
Florissant,64770.333333333336,43938.555555555555,83059.88888888889
Flossmoor,151344.0,68936.0,142242.0
Flournoy,55519.0,37852.0,52439.0
Flower Mound,118701.0,62407.333333333336,178768.83333333334
Flowery Branch,70659.0,53049.0,60688.0
Flowood,88571.5,56596.5,85687.0
Floyd Knobs,85155.0,58730.0,300000.0
Floydada,64583.0,57656.0,46037.0
Floyds Knobs,90184.0,44557.0,300000.0
Flushing,73199.20588235294,53637.82352941176,92150.35294117648
Foley,63489.666666666664,40220.666666666664,138813.66666666666
Follansbee,60946.0,47879.0,300000.0
Folsom,88399.85714285714,57122.42857142857,132703.7142857143
Fond Du Lac,72224.5,42080.5,103872.0
Fonda,58493.0,48062.5,44244.5
Fontana,61327.78571428572,39470.0,84165.85714285714
Footville,63187.0,39844.0,60499.0
Ford City,56267.0,43115.0,47685.5
Fords,85138.33333333333,58731.0,76934.0
Fordville,13982.0,14389.0,8188.0
Foreman,52593.0,46747.0,37712.0
Forest,62771.333333333336,45752.666666666664,52536.333333333336
Forest City,41010.25,33519.25,32083.25
Forest Falls,75910.0,69604.0,51968.0
Forest Grove,54467.666666666664,38932.666666666664,48406.333333333336
Forest Hill,101767.33333333333,63652.0,97745.0
Forest Hills,101185.5,70339.83333333333,90781.16666666667
Forest Lake,79726.5,50555.5,75456.5
Forest Park,58490.0,45684.25,103474.75
Forestdale,94191.0,54724.0,300000.0
Forestville,78458.25,58461.5,64952.25
Forgan,65232.0,47983.0,55239.5
Foristell,107189.0,64003.0,300000.0
Forks,23934.5,12431.5,150000.0
Forman,64738.0,38192.0,57708.0
Forney,91583.0,51276.0,86997.0
Forrest,60470.0,42429.0,51388.0
Forrest City,43640.0,37623.0,28738.5
Forsyth,47889.666666666664,41724.666666666664,37246.666666666664
Fort Ann,58936.0,51250.0,52739.0
Fort Atkinson,50900.0,41726.0,35082.0
Fort Blackmore,55502.0,43618.0,46395.0
Fort Bragg,44250.333333333336,30588.0,200000.0
Fort Branch,52738.0,39891.0,39559.0
Fort Buchanan,70323.0,60101.0,52177.0
Fort Campbell,56355.0,37206.0,51591.0
Fort Collins,68589.0,51797.73333333333,89265.8
Fort Covington,46446.0,33926.0,40129.0
Fort Defiance,47840.0,39040.333333333336,117861.33333333333
Fort Deposit,63560.0,51846.0,52781.0
Fort Dick,65856.0,45132.0,56124.0
Fort Dodge,54656.25,50424.25,36666.0
Fort Duchesne,50068.0,31732.0,48624.0
Fort Edward,48515.0,35883.0,44004.0
Fort Fairfield,48991.0,51951.0,22746.0
Fort Gaines,47014.0,37305.0,41328.0
Fort Gratiot,73762.0,47805.0,60156.0
Fort Hancock,36517.0,41184.0,23755.0
Fort Lauderdale,61297.470588235294,48321.41176470588,61552.0
Fort Lee,66520.33333333333,56261.666666666664,51833.0
Fort Lupton,87675.0,52107.0,91763.0
Fort Madison,48354.5,34344.0,44187.5
Fort Meade,54748.0,42728.0,43552.0
Fort Mill,101547.0,52341.5,185606.5
Fort Mitchell,85283.5,73263.5,58341.5
Fort Mohave,47954.5,36194.5,36760.5
Fort Morgan,62953.75,42086.5,109244.0
